time,direction,entry,sl,lot,pnl_bruto,costo,pnl_neto,tps_hit,sl_hit,result,capital
2026-02-23 16:33:00+00:00,LONG,65957.75716,65876.15432,10.0,-816.03,100.0,-916.03,0,True,LOSS,110719.43
2026-02-24 16:48:00+00:00,SHORT,63609.85223,63761.57446,10.0,-1517.22,100.0,-1617.22,0,True,LOSS,109102.21
2026-02-25 14:00:00+00:00,SHORT,65536.16818,65609.66636,10.0,1886.6,100.0,1786.6,3,True,WIN,110888.81
2026-02-25 15:48:00+00:00,SHORT,66607.78569,66744.62138,10.0,2160.59,100.0,2060.59,2,True,WIN,112949.4
2026-02-26 16:06:00+00:00,LONG,67651.36726,67560.42452,10.0,2612.42,100.0,2512.42,3,True,WIN,115461.82
2026-02-26 21:03:00+00:00,SHORT,67847.64466,68066.92932,10.0,6074.46,100.0,5974.46,3,True,WIN,121436.28
2026-02-27 15:36:00+00:00,LONG,65658.02751,65574.29502,10.0,2405.3,100.0,2305.3,3,True,WIN,123741.58
2026-02-28 15:15:00+00:00,SHORT,64189.8207,64260.5914,10.0,1808.25,100.0,1708.25,3,True,WIN,125449.83
2026-03-01 18:00:00+00:00,LONG,66734.7897,66650.1194,10.0,2432.24,100.0,2332.24,3,True,WIN,127782.07
2026-03-02 18:45:00+00:00,SHORT,70114.18516,70342.16032,10.0,6324.1,100.0,6224.1,3,False,WIN,134006.17
2026-03-03 15:30:00+00:00,LONG,66831.01925,66710.0685,10.0,-1209.51,100.0,-1309.51,0,True,LOSS,132696.66
2026-03-03 16:30:00+00:00,SHORT,67483.75475,67640.3895,10.0,4274.78,100.0,4174.78,3,True,WIN,136871.44
2026-03-04 16:06:00+00:00,SHORT,71710.74675,71804.7335,10.0,586.58,100.0,486.58,1,True,BREAKEVEN,137358.02
2026-03-05 16:33:00+00:00,SHORT,72855.21594,72961.06188,10.0,2815.82,100.0,2715.82,3,False,WIN,140073.84
2026-03-06 19:30:00+00:00,LONG,68080.09299,67975.78598,10.0,695.38,100.0,595.38,1,True,BREAKEVEN,140669.22
2026-03-07 18:39:00+00:00,LONG,67703.45964,67667.55928,10.0,1031.27,100.0,931.27,3,True,WIN,141600.49
2026-03-08 16:24:00+00:00,LONG,66822.01069,66712.87138,10.0,1818.99,100.0,1718.99,2,True,WIN,143319.48
2026-03-08 21:18:00+00:00,LONG,66779.39601,66717.34202,10.0,1034.23,100.0,934.23,2,True,WIN,144253.71
2026-03-09 19:33:00+00:00,LONG,68674.27776,68605.39552,10.0,1978.71,100.0,1878.71,3,True,WIN,146132.43
2026-03-10 16:15:00+00:00,SHORT,70852.06282,70955.55564,10.0,649.95,100.0,549.95,1,True,BREAKEVEN,146682.38
2026-03-11 15:30:00+00:00,SHORT,69662.25355,69787.7171,10.0,3379.35,100.0,3279.35,3,True,WIN,149961.73
2026-03-12 17:15:00+00:00,SHORT,70658.41864,70829.14728,10.0,4679.64,100.0,4579.64,3,True,WIN,154541.37
2026-03-12 20:54:00+00:00,LONG,70092.6359,70011.4418,10.0,541.29,100.0,441.29,1,True,BREAKEVEN,154982.67
2026-03-13 15:33:00+00:00,SHORT,72582.5476,72656.3552,10.0,1895.49,100.0,1795.49,3,True,WIN,156778.15
2026-03-14 14:51:00+00:00,SHORT,70808.02899,70865.84798,10.0,345.46,100.0,245.46,1,True,BREAKEVEN,157023.61
2026-03-14 21:57:00+00:00,SHORT,70711.89775,70748.7755,10.0,834.64,100.0,734.64,3,True,WIN,157758.25
2026-03-15 14:24:00+00:00,LONG,71671.58984,71638.01968,10.0,964.34,100.0,864.34,3,True,WIN,158622.59
2026-03-15 16:12:00+00:00,LONG,71301.39001,71224.82002,10.0,510.47,100.0,410.47,1,True,BREAKEVEN,159033.05
2026-03-15 20:45:00+00:00,SHORT,71600.77075,71655.4115,10.0,-546.41,100.0,-646.41,0,True,LOSS,158386.65
2026-03-16 15:03:00+00:00,SHORT,73851.87731,73919.15462,10.0,1707.9,100.0,1607.9,3,True,WIN,159994.54
2026-03-17 14:48:00+00:00,SHORT,74251.98641,74363.21282,10.0,2970.38,100.0,2870.38,3,True,WIN,162864.92
2026-03-18 19:24:00+00:00,LONG,71096.60663,71016.37326,10.0,534.89,100.0,434.89,1,True,BREAKEVEN,163299.81
2026-03-20 20:36:00+00:00,LONG,69395.51144,69306.09288,10.0,2568.64,100.0,2468.64,3,False,WIN,165768.45
2026-03-21 15:03:00+00:00,SHORT,70696.89212,70733.97424,10.0,-370.82,100.0,-470.82,0,True,LOSS,165297.63
2026-03-21 21:39:00+00:00,SHORT,70507.83732,70561.57464,10.0,1318.95,100.0,1218.95,3,False,WIN,166516.57
2026-03-22 14:51:00+00:00,LONG,68184.7751,68103.8102,10.0,2325.8,100.0,2225.8,3,True,WIN,168742.37
2026-03-22 18:15:00+00:00,SHORT,68999.19183,69071.76366,10.0,1859.99,100.0,1759.99,3,False,WIN,170502.36
2026-03-22 21:36:00+00:00,LONG,68386.90967,68321.84934,10.0,1084.34,100.0,984.34,2,True,WIN,171486.7
2026-03-23 18:21:00+00:00,LONG,70924.56461,70804.17922,10.0,-1203.85,100.0,-1303.85,0,True,LOSS,170182.84
