entry_time,exit_time,direction,entry_price,exit_price,exit_reason,pnl_pct,pnl_pct_gross,cost_spread_pct,cost_slip_pct,cost_comm_pct,tp1_hit,bars_open
2026-02-24 10:15:00+00:00,2026-02-24 14:15:00+00:00,1,46500.0,46506.0,TIME,0.041509500647699156,0.041509500647699156,-0.0,-0.0,0.0,False,48
2026-02-24 10:20:00+00:00,2026-02-24 14:20:00+00:00,1,46475.0,46480.0,TIME,0.03786581529954543,0.03786581529954543,-0.0,-0.0,0.0,False,48
2026-02-24 13:30:00+00:00,2026-02-24 17:25:00+00:00,1,46500.0,46725.202894476526,TP2,1.8828321134534984,1.8828321134534984,-0.0,-0.0,0.0,True,47
2026-02-24 13:35:00+00:00,2026-02-24 17:25:00+00:00,1,46515.0,46720.09934620317,TP2,1.5649651237350333,1.5649651237350333,-0.0,-0.0,0.0,True,46
2026-02-27 16:50:00+00:00,2026-02-27 19:30:00+00:00,1,47216.0,46931.1958367308,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,32
2026-02-27 19:05:00+00:00,2026-02-27 20:00:00+00:00,1,47040.0,46926.0,SESSION,-0.6976561337989254,-0.6976561337989254,-0.0,-0.0,0.0,False,10
2026-02-27 19:35:00+00:00,2026-02-27 20:00:00+00:00,1,46987.0,46926.0,SESSION,-0.3548716650029125,-0.3548716650029125,-0.0,-0.0,0.0,False,4
2026-03-02 10:15:00+00:00,2026-03-02 14:15:00+00:00,1,46210.0,46283.0,TIME,0.3257941347229471,0.3257941347229471,-0.0,-0.0,0.0,False,48
2026-03-02 10:35:00+00:00,2026-03-02 14:35:00+00:00,1,46062.0,46235.0,TIME,0.8372694803158719,0.8372694803158719,-0.0,-0.0,0.0,False,48
2026-03-02 10:40:00+00:00,2026-03-02 14:40:00+00:00,1,46157.0,46206.0,TIME,0.19281922559087858,0.19281922559087858,-0.0,-0.0,0.0,False,48
2026-03-17 16:35:00+00:00,2026-03-17 20:00:00+00:00,-1,45065.0,44888.0,SESSION,1.0677039174030722,1.0677039174030722,-0.0,-0.0,0.0,False,40
2026-03-17 16:50:00+00:00,2026-03-17 20:00:00+00:00,-1,45070.0,44888.0,SESSION,1.114674972051328,1.114674972051328,-0.0,-0.0,0.0,False,37
2026-03-18 12:15:00+00:00,2026-03-18 16:00:00+00:00,-1,45202.0,44699.17454389151,TP2,3.644458408107442,3.644458408107442,-0.0,-0.0,0.0,True,45
